#ID,Type_MiKu,ItemType,EquipmentSlotType,Name [JA],Name [EN],Rarity,Grade,Physical Attack,Magical Attack,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,Earth Atk,Light Atk,Dark atk,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,required_str,required_vit,required_dex,required_agi,required_int,required_pie,required_luk,required_soul_level,required_alignment,required_human,required_elf,required_dwarf,required_gnome,required_porkul,required_gender,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence,
52000067,General Items,OTHERS,NONE,豪華な宝石箱【撃】,Luxury jewelry box [attack],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000068,General Items,OTHERS,NONE,エナジーメイトセット【ＣＰ】,Energy mate set [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000069,General Items,OTHERS,NONE,ティーエの魔法の小袋【ＣＰ】,Pouch of magic Tie [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000070,General Items,OTHERS,NONE,リミットスフィア【夢幻】,Limit sphere [Dream],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000071,General Items,OTHERS,NONE,ラストカムバックスフィア,Last comeback Sphere,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000072,General Items,OTHERS,NONE,ラストカムバックスフィア【武器】,Last comeback sphere [weapons],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000073,General Items,OTHERS,NONE,ラストカムバックスフィア【防具】,Last comeback sphere [armor],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000074,General Items,OTHERS,NONE,ラストカムバックスフィア【装飾】,Last comeback sphere [decoration],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000101,General Items,OTHERS,NONE,新米戦士の装備セット,Equipped with a set of new rice warrior,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000102,General Items,OTHERS,NONE,下っ端盗賊の装備セット,Equipped with a set of underling thieves,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000103,General Items,OTHERS,NONE,見習い聖職者の装備セット,Equipped with a set of apprentice clergy,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000104,General Items,OTHERS,NONE,見習い魔術師の装備セット,Equipped with a set of apprentice magician,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000105,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ１,Wrought stone set Lv1,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000106,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ２,Wrought stone set Lv2,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000107,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ３,Wrought stone set Lv3,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000108,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ４,Wrought stone set Lv4,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000109,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ５,Wrought stone set Lv5,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000110,General Items,FORGESTONE,NONE,鍛錬石セットＬｖ６,Wrought stone set Lv6,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000111,General Items,FORGESTONE,NONE,ロイヤル鍛錬石セット,Royal wrought stone set,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000112,General Items,FORGESTONE,NONE,高級ロイヤル鍛錬石セット,Luxury Royal wrought stone set,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000113,General Items,FORGESTONE,NONE,最高級ロイヤル鍛錬石セット,The finest Royal wrought stone set,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000114,General Items,FORGESTONE,NONE,特級ロイヤル鍛錬石セット,Special grade Royal wrought stone set,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000115,General Items,FORGESTONE,NONE,ロイヤル鍛錬石セット【ＣＰ】,Royal wrought stone set [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000116,General Items,FORGESTONE,NONE,高級ロイヤル鍛錬石セット【ＣＰ】,Luxury Royal wrought stone set [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000117,General Items,FORGESTONE,NONE,最高級ロイヤル鍛錬石セット【ＣＰ】,The finest Royal wrought stone set [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000118,General Items,FORGESTONE,NONE,特級ロイヤル鍛錬石セット【ＣＰ】,Special grade Royal wrought stone set [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52000119,General Items,FORGESTONE,NONE,ハーサント鍛錬石セットG1【ＣＰ】,Hasanto wrought stone set G1 [CP],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100001,General Items,OTHERS,NONE,日々の努力の証,Proof of Daily Effort,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100002,General Items,OTHERS,NONE,日々の努力の証【力仕事】,Proof of day-to-day effort [heavy lifting],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100003,General Items,OTHERS,NONE,日々のお楽しみ券,Fun tickets every day of your,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100004,General Items,OTHERS,NONE,日々の努力の証【運び屋】,Proof of day-to-day effort [couriers],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100005,General Items,OTHERS,NONE,日々の努力の証【救助活動】,Proof of day-to-day effort [rescue],None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
52100006,General Items,OTHERS,NONE,日々の努力の証【友情の架け橋】,[Bridge of friendship] testimony of the day-to-day effort,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100001,General Items,OTHERS,NONE,絆の証,Proof of Bond,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100002,General Items,OTHERS,NONE,深い絆の証,Proof of Deep Bonds,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100003,General Items,OTHERS,NONE,大いなる絆の証,Proof of Great Bonds,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100004,General Items,OTHERS,NONE,絆の証【輪廻】,Proof of Bond (Rebirth),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100005,General Items,OTHERS,NONE,絆の証【秩序】,Proof of Bond (Lawful),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
53100006,General Items,OTHERS,NONE,絆の証【混沌】,Proof of Bond (Chaotic),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100101,General Items,BAG,NONE,アイテム袋,Item Bag,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100102,General Items,DRUG,NONE,酒,Alcohol,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100103,General Items,OTHERS,NONE,赤錆の鍵,The key of red rust,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100104,General Items,OTHERS,NONE,汚水まみれの短いネジ,Short screws of sewage-soaked,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100105,General Items,OTHERS,NONE,死者の紋章が刻まれた鍵,Key Engraved with Deceased Crest,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100106,General Items,OTHERS,NONE,薄汚れた黒いペンダント,Lightly Tarnished Black Pendant,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100107,General Items,OTHERS,NONE,輝く水晶玉,Shining crystal ball,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100108,General Items,OTHERS,NONE,錆びたレバー,Rusty lever,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100109,General Items,OTHERS,NONE,汚水まみれの曲がったネジ,Screws bent of sewage-soaked,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100110,General Items,OTHERS,NONE,汚水まみれの細長いネジ,Elongated screw of sewage-soaked,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100111,General Items,OTHERS,NONE,ウルグス枢機卿の人形,Ulgus' Doll,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100112,General Items,OTHERS,NONE,ウルグス枢機卿が作った人形,Doll Made by Ulgus,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100113,General Items,OTHERS,NONE,パイノン宛の紹介状,Painon addressed letter of introduction,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100114,General Items,OTHERS,NONE,パイノン宛の紹介状（サイン済）,Painon addressed letter of introduction (already sign),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
60100115,General Items,OTHERS,NONE,ロッテ宛の紹介状,Lotte addressed letter of introduction,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
