#,#識別情報,,,,,,,,,,,,,,良/悪,任意にはずせるか,上書き効果,,,状態異常種別,,,,特殊エリアに表示,装備バフか,
#,#serialid,ゲーム内名称,,アイコンID,ログID,死亡時のログID,ステルス時ログID,エフェクトID,モーション停止,足跡無効,ブライトのライト,追加トレイル(物理系)エフェクトID,保険護符(装備),効果重複時ログID,,,,エフェクトログID,,,チェンジマップ時エフェクト再生無効,画面効果,アクションボタン強制有効,,,
#,#:6000個まで,通常時,ゲーム内説明,,,,,,,,,,,,,,,,付与効果時,,,,,,,
#,#,,,,,,自動計算,,,,,,,,,,,,,,,,,,,
#,1,,,,,,,,,,,,,,5,6,9,,,4,,,,,,
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
64001,物理攻撃力上昇（パッシブ） Lv1,物理攻撃力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64002,物理攻撃力上昇（パッシブ） Lv2,物理攻撃力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64003,物理攻撃力上昇（パッシブ） Lv3,物理攻撃力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64004,物理攻撃力上昇（パッシブ） Lv4,物理攻撃力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64005,物理攻撃力上昇（パッシブ） Lv5,物理攻撃力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64006,物理攻撃力上昇（パッシブ） Lv6,物理攻撃力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64007,物理攻撃力上昇（パッシブ） Lv7,物理攻撃力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64008,FIG職業特性物理攻撃力上昇Ｌｖ１,FIG職業特性物理攻撃力上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64009,FIG職業特性物理攻撃力上昇Ｌｖ２,FIG職業特性物理攻撃力上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64010,FIG職業特性物理攻撃力上昇Ｌｖ３,FIG職業特性物理攻撃力上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64011,FIG職業特性物理攻撃力上昇Ｌｖ４,FIG職業特性物理攻撃力上昇Ｌｖ４,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64012,FIG職業特性物理攻撃力上昇Ｌｖ５,FIG職業特性物理攻撃力上昇Ｌｖ５,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64021,物理攻撃力上昇（パッシブ） Lv1,物理攻撃力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64022,物理攻撃力上昇（パッシブ） Lv2,物理攻撃力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64023,物理攻撃力上昇（パッシブ） Lv3,物理攻撃力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64024,物理攻撃力上昇（パッシブ） Lv4,物理攻撃力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64025,物理攻撃力上昇（パッシブ） Lv5,物理攻撃力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64026,物理攻撃力上昇（パッシブ） Lv6,物理攻撃力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64027,物理攻撃力上昇（パッシブ） Lv7,物理攻撃力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64031,ALC職業特性物理攻撃力上昇Ｌｖ１,ALC職業特性物理攻撃力上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64032,ALC職業特性物理攻撃力上昇Ｌｖ２,ALC職業特性物理攻撃力上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64033,ALC職業特性物理攻撃力上昇Ｌｖ３,ALC職業特性物理攻撃力上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64041,物理攻撃力上昇（パッシブ） Lv1,物理攻撃力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64042,物理攻撃力上昇（パッシブ） Lv2,物理攻撃力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64043,物理攻撃力上昇（パッシブ） Lv3,物理攻撃力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64044,物理攻撃力上昇（パッシブ） Lv4,物理攻撃力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64045,物理攻撃力上昇（パッシブ） Lv5,物理攻撃力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64046,物理攻撃力上昇（パッシブ） Lv6,物理攻撃力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64047,物理攻撃力上昇（パッシブ） Lv7,物理攻撃力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64051,知識の蓄積（パッシブ）Lv1,知識の蓄積（パッシブ）Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64052,知識の蓄積（パッシブ）Lv2,知識の蓄積（パッシブ）Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64053,知識の蓄積（パッシブ）Lv3,知識の蓄積（パッシブ）Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64054,知識の蓄積（パッシブ）Lv4,知識の蓄積（パッシブ）Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64055,知識の蓄積（パッシブ）Lv5,知識の蓄積（パッシブ）Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64056,知識の蓄積（パッシブ）Lv6,知識の蓄積（パッシブ）Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64057,知識の蓄積（パッシブ）Lv7,知識の蓄積（パッシブ）Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64058,ALC職業特性知識の蓄積効果上昇Lv１,ALC職業特性知識の蓄積効果上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64061,MP消費時に物理攻撃力上昇,<color PARAM_UP>MP消費時に物理攻撃力上昇</color>,301003,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
64062,物理攻撃力上昇,<color PARAM_UP>物理攻撃力上昇</color>,301001,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
64063,MP消費時に物理防御力上昇,<color PARAM_UP>MP消費時に物理防御力上昇</color>,301003,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
64064,物理防御力上昇,<color PARAM_UP>物理防御力上昇</color>,301002,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
64071,果たされぬ約束:パートナー Lv1,果たされぬ約束:パートナー Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64072,果たされぬ約束:パートナー Lv2,果たされぬ約束:パートナー Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64073,果たされぬ約束:パートナー Lv3,果たされぬ約束:パートナー Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64074,果たされぬ約束:パートナー Lv4,果たされぬ約束:パートナー Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64075,果たされぬ約束:パートナー Lv5,果たされぬ約束:パートナー Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64076,果たされぬ約束:パートナー Lv6,果たされぬ約束:パートナー Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64077,果たされぬ約束:パートナー Lv7,果たされぬ約束:パートナー Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64101,魔法攻撃力上昇（パッシブ） Lv1,魔法攻撃力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64102,魔法攻撃力上昇（パッシブ） Lv2,魔法攻撃力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64103,魔法攻撃力上昇（パッシブ） Lv3,魔法攻撃力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64104,魔法攻撃力上昇（パッシブ） Lv4,魔法攻撃力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64105,魔法攻撃力上昇（パッシブ） Lv5,魔法攻撃力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64106,魔法攻撃力上昇（パッシブ） Lv6,魔法攻撃力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64107,魔法攻撃力上昇（パッシブ） Lv7,魔法攻撃力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64108,MAG職業特性魔法攻撃力上昇Lv１,MAG職業特性魔法攻撃力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64109,MAG職業特性魔法攻撃力上昇Lv２,MAG職業特性魔法攻撃力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64110,MAG職業特性魔法攻撃力上昇Lv３,MAG職業特性魔法攻撃力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64111,SAM職業特性魔法攻撃力上昇Lv１,SAM職業特性魔法攻撃力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64112,SAM職業特性魔法攻撃力上昇Lv２,SAM職業特性魔法攻撃力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64113,SAM職業特性魔法攻撃力上昇Lv３,SAM職業特性魔法攻撃力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64114,BIS職業特性魔法攻撃力上昇Lv１,BIS職業特性魔法攻撃力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64115,BIS職業特性魔法攻撃力上昇Lv２,BIS職業特性魔法攻撃力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64116,BIS職業特性魔法攻撃力上昇Lv３,BIS職業特性魔法攻撃力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64117,MAG職業特性魔法攻撃力上昇Lv４,MAG職業特性魔法攻撃力上昇Lv４,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64118,MAG職業特性魔法攻撃力上昇Lv５,MAG職業特性魔法攻撃力上昇Lv５,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64119,SAM職業特性魔法攻撃力上昇Lv４,SAM職業特性魔法攻撃力上昇Lv４,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64120,BIS職業特性魔法攻撃力上昇Lv４,BIS職業特性魔法攻撃力上昇Lv４,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64121,魔法攻撃力上昇（パッシブ） Lv1,魔法攻撃力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64122,魔法攻撃力上昇（パッシブ） Lv2,魔法攻撃力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64123,魔法攻撃力上昇（パッシブ） Lv3,魔法攻撃力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64124,魔法攻撃力上昇（パッシブ） Lv4,魔法攻撃力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64125,魔法攻撃力上昇（パッシブ） Lv5,魔法攻撃力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64126,魔法攻撃力上昇（パッシブ） Lv6,魔法攻撃力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64127,魔法攻撃力上昇（パッシブ） Lv7,魔法攻撃力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64128,SAM職業特性魔法攻撃力上昇Lv5,SAM職業特性魔法攻撃力上昇Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64129,MAG職業特性魔法攻撃力上昇Lv６,MAG職業特性魔法攻撃力上昇Lv６,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64130,SAM職業特性魔法攻撃力上昇Lv5,SAM職業特性魔法攻撃力上昇Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64131,ALC職業特性魔法攻撃力上昇Lv１,ALC職業特性魔法攻撃力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64132,ALC職業特性魔法攻撃力上昇Lv２,ALC職業特性魔法攻撃力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64133,ALC職業特性魔法攻撃力上昇Lv３,ALC職業特性魔法攻撃力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64134,BIS職業特性魔法攻撃力上昇Lv５,BIS職業特性魔法攻撃力上昇Lv５,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64201,物理防御力上昇（パッシブ） Lv1,物理防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64202,物理防御力上昇（パッシブ） Lv2,物理防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64203,物理防御力上昇（パッシブ） Lv3,物理防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64204,物理防御力上昇（パッシブ） Lv4,物理防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64205,物理防御力上昇（パッシブ） Lv5,物理防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64206,物理防御力上昇（パッシブ） Lv6,物理防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64207,物理防御力上昇（パッシブ） Lv7,物理防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64208,FIG職業特性物理防御力上昇Ｌｖ１,FIG職業特性物理防御力上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64209,FIG職業特性物理防御力上昇Ｌｖ２,FIG職業特性物理防御力上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64210,FIG職業特性物理防御力上昇Ｌｖ３,FIG職業特性物理防御力上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64211,PRI職業特性物理防御力上昇Ｌｖ１,PRI職業特性物理防御力上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64212,PRI職業特性物理防御力上昇Ｌｖ２,PRI職業特性物理防御力上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64213,PRI職業特性物理防御力上昇Ｌｖ３,PRI職業特性物理防御力上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64221,物理防御力上昇（パッシブ） Lv1,物理防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64222,物理防御力上昇（パッシブ） Lv2,物理防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64223,物理防御力上昇（パッシブ） Lv3,物理防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64224,物理防御力上昇（パッシブ） Lv4,物理防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64225,物理防御力上昇（パッシブ） Lv5,物理防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64226,物理防御力上昇（パッシブ） Lv6,物理防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64227,物理防御力上昇（パッシブ） Lv7,物理防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64231,LOR職業特性物理防御力上昇Ｌｖ１,LOR職業特性物理防御力上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64232,LOR職業特性物理防御力上昇Ｌｖ２,LOR職業特性物理防御力上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64233,LOR職業特性物理防御力上昇Ｌｖ３,LOR職業特性物理防御力上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64241,物理防御力上昇（パッシブ） Lv1,物理防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64242,物理防御力上昇（パッシブ） Lv2,物理防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64243,物理防御力上昇（パッシブ） Lv3,物理防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64244,物理防御力上昇（パッシブ） Lv4,物理防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64245,物理防御力上昇（パッシブ） Lv5,物理防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64246,物理防御力上昇（パッシブ） Lv6,物理防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64247,物理防御力上昇（パッシブ） Lv7,物理防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64301,魔法防御力上昇（パッシブ） Lv1,魔法防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64302,魔法防御力上昇（パッシブ） Lv2,魔法防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64303,魔法防御力上昇（パッシブ） Lv3,魔法防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64304,魔法防御力上昇（パッシブ） Lv4,魔法防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64305,魔法防御力上昇（パッシブ） Lv5,魔法防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64306,魔法防御力上昇（パッシブ） Lv6,魔法防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64307,魔法防御力上昇（パッシブ） Lv7,魔法防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64308,MAG職業特性魔法防御力上昇Lv１,魔法防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64309,MAG職業特性魔法防御力上昇Lv２,魔法防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64310,MAG職業特性魔法防御力上昇Lv３,魔法防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64311,PRI職業特性魔法防御力上昇Lv１,魔法防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64312,PRI職業特性魔法防御力上昇Lv２,魔法防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64313,PRI職業特性魔法防御力上昇Lv３,魔法防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64314,BIS職業特性魔法防御力上昇Lv１,BIS職業特性魔法防御力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64315,BIS職業特性魔法防御力上昇Lv２,BIS職業特性魔法防御力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64316,BIS職業特性魔法防御力上昇Lv３,BIS職業特性魔法防御力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64321,魔法防御力上昇（パッシブ） Lv1,魔法防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64322,魔法防御力上昇（パッシブ） Lv2,魔法防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64323,魔法防御力上昇（パッシブ） Lv3,魔法防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64324,魔法防御力上昇（パッシブ） Lv4,魔法防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64325,魔法防御力上昇（パッシブ） Lv5,魔法防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64326,魔法防御力上昇（パッシブ） Lv6,魔法防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64327,魔法防御力上昇（パッシブ） Lv7,魔法防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64331,LOR職業特性魔法防御力上昇Lv１,LOR職業特性魔法防御力上昇Lv１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64332,LOR職業特性魔法防御力上昇Lv２,LOR職業特性魔法防御力上昇Lv２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64333,LOR職業特性魔法防御力上昇Lv３,LOR職業特性魔法防御力上昇Lv３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64341,魔法防御力上昇（パッシブ） Lv1,魔法防御力上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64342,魔法防御力上昇（パッシブ） Lv2,魔法防御力上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64343,魔法防御力上昇（パッシブ） Lv3,魔法防御力上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64344,魔法防御力上昇（パッシブ） Lv4,魔法防御力上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64345,魔法防御力上昇（パッシブ） Lv5,魔法防御力上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64346,魔法防御力上昇（パッシブ） Lv6,魔法防御力上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64347,魔法防御力上昇（パッシブ） Lv7,魔法防御力上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64401,HP上限値上昇（パッシブ） Lv1,HP上限値上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64402,HP上限値上昇（パッシブ） Lv2,HP上限値上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64403,HP上限値上昇（パッシブ） Lv3,HP上限値上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64404,HP上限値上昇（パッシブ） Lv4,HP上限値上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64405,HP上限値上昇（パッシブ） Lv5,HP上限値上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64406,HP上限値上昇（パッシブ） Lv6,HP上限値上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64407,HP上限値上昇（パッシブ） Lv7,HP上限値上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64408,FIG職業特性最大ＨＰ上昇Ｌｖ１,FIG職業特性最大ＨＰ上昇Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64409,FIG職業特性最大ＨＰ上昇Ｌｖ２,FIG職業特性最大ＨＰ上昇Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64410,FIG職業特性最大ＨＰ上昇Ｌｖ３,FIG職業特性最大ＨＰ上昇Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64411,FIG職業特性最大ＨＰ上昇Ｌｖ４,FIG職業特性最大ＨＰ上昇Ｌｖ４,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64412,FIG職業特性最大ＨＰ上昇Ｌｖ５,FIG職業特性最大ＨＰ上昇Ｌｖ５,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64421,HP上限値上昇（パッシブ） Lv1,HP上限値上昇（パッシブ） Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64422,HP上限値上昇（パッシブ） Lv2,HP上限値上昇（パッシブ） Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64423,HP上限値上昇（パッシブ） Lv3,HP上限値上昇（パッシブ） Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64424,HP上限値上昇（パッシブ） Lv4,HP上限値上昇（パッシブ） Lv4,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64425,HP上限値上昇（パッシブ） Lv5,HP上限値上昇（パッシブ） Lv5,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64426,HP上限値上昇（パッシブ） Lv6,HP上限値上昇（パッシブ） Lv6,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
64427,HP上限値上昇（パッシブ） Lv7,HP上限値上昇（パッシブ） Lv7,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
