#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
11300302,Two-Handed Staff,ウィザーズスタッフ,Wizards staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300303,Two-Handed Staff,エンシェントスタッフ,Ancient Staff,Artifact,3,20,163,0,0,1,1,3.40,0,70,30,ok,0,0,0,1,1,0,0,1,0,0,1,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,E
11300304,Two-Handed Staff,フラクテルトリア,Fracture Tel Tria,Good,21,39,234,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,60,0,3,-4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,妨害系スキル消費 MP 減少,Interference-based skill MP consumption decreases,TRUE,,,,,0%,,,,,,,,,A
11300305,Two-Handed Staff,大魔道の杖,Cane of large Mage,Master,6,31,110,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
11300306,Two-Handed Staff,尖晶石の杖,Cane of spinel,Normal,8,31,117,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,A
11300307,Two-Handed Staff,ウィザードケーン,Wizard Kane,Normal,9,40,124,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300308,Two-Handed Staff,アイスロッド,Ice rod,Master,11,45,145,0,0,35,2,3.40,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300309,Two-Handed Staff,インペリアルスタッフ,Imperial Staff,Master,12,75,154,0,0,70,3,2.50,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,10,10,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,プロテ + レジスト,Proteinase + resist,TRUE,,,,,0%,,,,,,,,,
11300310,Two-Handed Staff,ストロックル,Strokkur,Master,14,55,171,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300311,Two-Handed Staff,カムシーン,Kumsheen,Master,14,55,172,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300312,Two-Handed Staff,ボルケーノ,Volcano,Good,14,55,153,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300313,Two-Handed Staff,サンターナ,Sant'Anna,Good,14,55,153,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300314,Two-Handed Staff,スタラグマイト,Sutaragumaito,Good,14,55,153,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300315,Two-Handed Staff,テンペスト,Tempest,Good,14,55,153,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300316,Two-Handed Staff,【RD】尖晶石の杖,[RD] spinel wand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300317,Two-Handed Staff,ディスパーカラー,Disperse color,Master,25,66,374,0,0,35,1,3.40,0,70,30,ok,42,0,0,1,0,0,0,1,0,0,0,68,20,120,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,20,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,クイックキャスト効果中 CT 短縮,Quick during the cast effect CT shortening,TRUE,,,,,0%,,,,,,,,,E
11300318,Two-Handed Staff,無月の杖,Cane of Kido,Normal,25,57,330,0,0,35,1,3.40,0,70,30,ok,32,0,0,1,1,0,0,1,0,1,1,844,10,20,-2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300401,Two-Handed Staff,フォースオブナレッジ,Force of Knowledge,Master,15,68,178,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,-70,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,INT による魔法攻撃力上昇,Magic attack power rise due to INT,TRUE,,,,,0%,,,,,,,,,A
11300402,Two-Handed Staff,エルドリッチスタッフ,Eldo rich staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300403,Two-Handed Staff,ガーディアンスタッフ,Guardian staff,Master,5,20,90,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
11300404,Two-Handed Staff,無限の杖,Infinity of cane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300405,Two-Handed Staff,マインドロッド,Mind rod,Normal,2,11,60,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
11300406,Two-Handed Staff,シルバーロッド,Silver rod,Normal,3,15,80,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,
11300407,Two-Handed Staff,チャンターロッド,Chan Tha rod,Normal,4,20,88,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,A
11300408,Two-Handed Staff,エルダーロッド,Elder rod,Normal,5,26,95,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
11300409,Two-Handed Staff,知のロッド,Rod of knowledge,Good,7,35,113,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,
11300410,Two-Handed Staff,確認用杖：0406,Confirmation cane: 0406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300411,Two-Handed Staff,エニグマロッド,Enigma rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300412,Two-Handed Staff,隠蔽の杖,Cane of hiding,Good,18,68,180,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,-50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,ヘイト蓄積量減少,Hate accumulated loss,TRUE,,,,,0%,,,,,,,,,A
11300413,Two-Handed Staff,暴君の長杖,Long cane of tyrant,Normal,7,43,152,0,0,52,2,2.80,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,A
11300501,Two-Handed Staff,ニルヴァーナ,Nirvana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300502,Two-Handed Staff,マレフィキウム,Marefikiumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300503,Two-Handed Staff,ゲイザースタッフ,Gaither staff,Master,7,40,120,0,0,35,1,3.20,0,70,30,ok,33,0,0,1,1,0,0,1,0,1,1,844,30,40,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,E
11300504,Two-Handed Staff,キャンサースタッフ,Cancer staff,Master,7,40,122,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,50,20,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,プロテクション,protection,TRUE,,,,,0%,,,,,,,,,A
11300505,Two-Handed Staff,ゲイザースタッフ２,Gaither staff 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300506,Two-Handed Staff,アークセプター,Arc Scepter,Normal,16,100,155,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,1,0,-1,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,麻痺,paralysis,マヒ,Paralysis,-10%,,,,,,,,,A
11300507,Two-Handed Staff,メカニカルセプター,Mechanical Scepter,Legend,1,60,190,0,0,50,2,2.90,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300508,Two-Handed Staff,アトモスフィール,Atmos feel,Master,26,71,403,0,0,35,1,2.30,0,70,30,ok,42,0,0,1,1,0,0,1,0,1,1,844,30,180,0,0,0,0,14,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,風魔法使用時に追風,Tailwind at the time of wind magic use,TRUE,,,,,0%,,,,,,,,,E
11300509,Two-Handed Staff,カニングクラフト,Canning craft,Master,23,50,318,0,0,35,1,3.20,0,70,30,ok,41,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,混成一体,Mixed together,TRUE,,,,,0%,,,,,,,,,E
11300601,Two-Handed Staff,レーヴァテイン,Lævateinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300602,Two-Handed Staff,ロードカオス,Road chaos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300603,Two-Handed Staff,マスタースタッフ,Master Staff,Master,7,42,125,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,50,40,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,プロテ + レジスト,Proteinase + resist,TRUE,,,,,0%,,,,,,,,,A
11300604,Two-Handed Staff,ヒルデアロッド,Hirudearoddo,Normal,20,35,210,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300605,Two-Handed Staff,マスタースタッフ３,Master staff 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300606,Two-Handed Staff,人柱の大杖,Large cane of Human Sacrifice,Good,24,74,312,0,0,35,1,3.20,0,70,30,ok,36,0,0,1,1,0,0,1,0,1,1,844,0,250,0,0,-4,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,E
11300607,Two-Handed Staff,ソルヴロッド,Soruvuroddo,Master,13,60,165,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,45,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,36,-1,PIE 30,ゾンビキラー,Zombie Killer,TRUE,,,,,0%,,,,,,,,,A
11300608,Two-Handed Staff,狂信者のブーステッドスタッフ,Boosted staff of fanatics,Master,11,46,180,0,0,2,1,3.50,0,70,30,ok,35,0,0,1,0,0,0,1,0,0,1,580,-50,50,0,0,0,0,5,-10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300609,Two-Handed Staff,ウィンドロッド,Wind rod,Master,13,60,161,0,0,35,1,3.20,0,70,30,ok,36,0,0,1,1,0,0,1,0,0,1,588,-40,25,0,-2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300610,Two-Handed Staff,【夢魔の】 ソルヴロッド,[Of Muma] Soruvuroddo,Master,13,60,165,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,45,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,36,-1,PIE 30,ゾンビキラー,Zombie Killer,TRUE,,,,,0%,,,,,,,,,A
11300701,Two-Handed Staff,修行僧の杖,Cane of monks,Good,3,15,10,0,0,35,1,3.20,0,70,30,ok,-1,0,0,0,1,0,0,1,0,0,1,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,"SR 3, PIE 12",,,FALSE,,,,,0%,,,,,,,,,
11300702,Two-Handed Staff,守護の杖,Cane of patron,Good,6,25,110,0,0,35,1,3.20,0,70,30,ok,-1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,-1,"SR 6, PIE 20",プロテクション,protection,TRUE,,,,,0%,,,,,,,,,A
11300703,Two-Handed Staff,アースロッド,Ground rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300704,Two-Handed Staff,セージ３,Sage 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300705,Two-Handed Staff,マナアブソーバー,Mana absorber,Artifact,26,150,729,0,0,25,1,3.20,0,70,30,ok,0,0,0,1,0,0,0,1,0,1,1,836,0,240,0,-4,-4,-4,15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,70,-1,,魔女の叡智,Wisdom of the witch,TRUE,,,,,0%,,,,,,,,,E
11300706,Two-Handed Staff,アドラシオンロッド,Adra Zion rod,Normal,22,42,242,0,0,35,1,3.40,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,25,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300707,Two-Handed Staff,怨嗟邪杖,Ensa Yokoshimatsue,Master,21,185,265,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,70,70,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,20,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,呪穿孔,Curse drilling,TRUE,,,,,0%,,,,,,,,,A
11300708,Two-Handed Staff,邪法の杖,Cane of Jaho,Master,10,50,144,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,20,20,0,0,0,0,3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300709,Two-Handed Staff,マジックスタッフ,Magic staff,Normal,1,3,40,0,0,21,1,3.10,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,,マジックショット,Magic shot,TRUE,,,,,0%,メイジがこの杖を振るうと<br>小さな魔法の矢が発射される。<br>盾で防ぐことができるため、注意が必要。,"Mage arrow of the <br> small magic wield the cane is fired. Because that can be prevented by <br> shield, care must be taken.",,,,,,,A
11300709,Two-Handed Staff,追撃のマジックスタッフ,Magic staff of the chase,Good,18,42,168,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,マジックショット追加攻撃,Magic shot an additional attack,TRUE,,,,,0%,,,,,,,,,A
11300801,Two-Handed Staff,灼熱の杖,Cane burning,Good,6,30,100,0,0,35,1,3.20,0,70,30,ok,27,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,E
11300802,Two-Handed Staff,湧水の杖,Wand of spring water,Good,6,30,100,0,0,35,1,3.20,0,70,30,ok,27,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,E
11300803,Two-Handed Staff,突風の杖,Cane gusts,Good,6,30,100,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
11300804,Two-Handed Staff,肥沃の杖,Fertile of cane,Good,6,30,100,0,0,35,1,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
11300811,Two-Handed Staff,グノーシスマター,Gnostic Matter,Master,12,30,158,0,0,35,1,3.30,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300812,Two-Handed Staff,ファタリテート,Fatariteto,Good,26,65,366,0,0,35,1,3.20,0,70,30,ok,37,0,0,1,1,0,0,1,0,1,1,844,30,180,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,10,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300813,Two-Handed Staff,ヴィミラニエ,Vimiranie,Good,26,65,366,0,0,35,1,3.20,0,70,30,ok,37,0,0,1,1,0,0,1,0,1,1,844,30,180,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300814,Two-Handed Staff,藍檻の御杖,Mitsue of aioli,Master,20,43,235,0,0,35,1,4.50,0,70,30,ok,-1,0,0,1,1,0,0,1,0,0,1,588,20,70,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,シャード蝕,Shard eclipse,シヤアトシヨク,Shiyaatoshiyoku,6%,,,,,,,,,A
11300815,Two-Handed Staff,水晶石の杖,Staff of the crystal stone,Good,15,60,160,0,0,35,2,3.20,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,20,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300816,Two-Handed Staff,グノーシスマター６,Gnostic Matter 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
